drug_1_rxnorn_id,drug_1_concept_name,drug_2_rxnorm_id,drug_2_concept_name,condition_meddra_id,condition_concept_name,A,B,C,D,PRR,PRR_error,mean_reporting_frequency,PRR_float,label
3355,Diclofenac,704,Amitriptyline,10037867,Rash macular,1,921,26,9194,0.384615,1.01846,0.0010846,0.384615,0
3355,Diclofenac,704,Amitriptyline,10037868,Rash maculo-papular,2,920,14,9206,1.42857,0.755139,0.0021692,1.42857,1
3355,Diclofenac,704,Amitriptyline,10011985,Decubitus ulcer,4,918,4,9216,10.0,0.706263,0.00433839,10.0,1
3355,Diclofenac,704,Amitriptyline,10040943,Skin ulcer,6,916,9,9211,6.66667,0.525913,0.00650759,6.66667,1
3355,Diclofenac,704,Amitriptyline,10012432,Dermatitis acneiform,1,921,5,9215,2.0,1.0949,0.0010846,2.0,1
3355,Diclofenac,704,Amitriptyline,10001760,Alopecia,11,911,72,9148,1.52778,0.321877,0.0119306,1.52778,1
3355,Diclofenac,704,Amitriptyline,10020040,Hidradenitis,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10028698,Nail dystrophy,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10048886,Onychoclasis,1,921,3,9217,3.33333,1.15418,0.0010846,3.33333,1
3355,Diclofenac,704,Amitriptyline,10019044,Hair growth abnormal,1,921,6,9214,1.66667,1.07957,0.0010846,1.66667,1
3355,Diclofenac,704,Amitriptyline,10039218,Rosacea,3,919,1,9219,30.0,1.15418,0.0032538,30.0,1
3355,Diclofenac,704,Amitriptyline,10024648,Livedo reticularis,1,921,3,9217,3.33333,1.15418,0.0010846,3.33333,1
3355,Diclofenac,704,Amitriptyline,10063750,Life expectancy shortened,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10061114,Economic problem,8,914,9,9211,8.88889,0.484683,0.00867679,8.88889,1
3355,Diclofenac,704,Amitriptyline,10016215,Family stress,1,921,3,9217,3.33333,1.15418,0.0010846,3.33333,1
3355,Diclofenac,704,Amitriptyline,10048921,Alcohol use,1,921,9,9211,1.11111,1.05353,0.0010846,1.11111,1
3355,Diclofenac,704,Amitriptyline,10050954,Activities of daily living impaired,6,916,16,9204,3.75,0.477466,0.00650759,3.75,1
3355,Diclofenac,704,Amitriptyline,10021417,Immobile,3,919,1,9219,30.0,1.15418,0.0032538,30.0,1
3355,Diclofenac,704,Amitriptyline,10049564,Impaired driving ability,2,920,8,9212,2.5,0.789814,0.0021692,2.5,1
3355,Diclofenac,704,Amitriptyline,10052302,Impaired work ability,1,921,14,9206,0.714286,1.03452,0.0010846,0.714286,0
3355,Diclofenac,704,Amitriptyline,10050778,Walking aid user,2,920,2,9218,10.0,0.999403,0.0021692,10.0,1
3355,Diclofenac,704,Amitriptyline,10053204,Walking disability,2,920,2,9218,10.0,0.999403,0.0021692,10.0,1
3355,Diclofenac,704,Amitriptyline,10061111,Drug abuser,3,919,11,9209,2.72727,0.650422,0.0032538,2.72727,1
3355,Diclofenac,704,Amitriptyline,10049414,Treatment noncompliance,5,917,27,9193,1.85185,0.485638,0.00542299,1.85185,1
3355,Diclofenac,704,Amitriptyline,10057581,Tobacco user,1,921,4,9216,2.5,1.1175,0.0010846,2.5,1
3355,Diclofenac,704,Amitriptyline,10005971,Bone graft,1,921,4,9216,2.5,1.1175,0.0010846,2.5,1
3355,Diclofenac,704,Amitriptyline,10020096,Hip arthroplasty,4,918,8,9212,5.0,0.611398,0.00433839,5.0,1
3355,Diclofenac,704,Amitriptyline,10007598,Cardiac pacemaker insertion,1,921,3,9217,3.33333,1.15418,0.0010846,3.33333,1
3355,Diclofenac,704,Amitriptyline,10002916,Aortic valve replacement,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10033359,Packed red blood cell transfusion,1,921,3,9217,3.33333,1.15418,0.0010846,3.33333,1
3355,Diclofenac,704,Amitriptyline,10018875,Haemodialysis,1,921,11,9209,0.909091,1.04389,0.0010846,0.909091,0
3355,Diclofenac,704,Amitriptyline,10062132,Tooth extraction,2,920,15,9205,1.33333,0.75198,0.0021692,1.33333,1
3355,Diclofenac,704,Amitriptyline,10008611,Cholecystectomy,1,921,14,9206,0.714286,1.03452,0.0010846,0.714286,0
3355,Diclofenac,704,Amitriptyline,10007695,Carpal tunnel decompression,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10050505,Spinal fusion surgery,1,921,2,9218,5.0,1.22426,0.0010846,5.0,1
3355,Diclofenac,704,Amitriptyline,10062262,Spinal operation,1,921,3,9217,3.33333,1.15418,0.0010846,3.33333,1
3355,Diclofenac,704,Amitriptyline,10006924,Caesarean section,1,921,13,9207,0.769231,1.03717,0.0010846,0.769231,0
3355,Diclofenac,704,Amitriptyline,10021151,Hysterectomy,1,921,4,9216,2.5,1.1175,0.0010846,2.5,1
3355,Diclofenac,704,Amitriptyline,10067221,Mechanical ventilation,1,921,2,9218,5.0,1.22426,0.0010846,5.0,1
3355,Diclofenac,704,Amitriptyline,10053762,Off label use,8,914,94,9126,0.851064,0.366668,0.00867679,0.851064,0
3355,Diclofenac,704,Amitriptyline,10042609,Surgery,3,919,24,9196,1.25,0.611398,0.0032538,1.25,1
3355,Diclofenac,704,Amitriptyline,10053377,Central venous catheterisation,1,921,2,9218,5.0,1.22426,0.0010846,5.0,1
3355,Diclofenac,704,Amitriptyline,10022860,Intubation,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10002882,Aortic aneurysm,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10065558,Aortic arteriosclerosis,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10002906,Aortic stenosis,1,921,3,9217,3.33333,1.15418,0.0010846,3.33333,1
3355,Diclofenac,704,Amitriptyline,10003210,Arteriosclerosis,2,920,8,9212,2.5,0.789814,0.0021692,2.5,1
3355,Diclofenac,704,Amitriptyline,10061216,Infarction,1,921,5,9215,2.0,1.0949,0.0010846,2.0,1
3355,Diclofenac,704,Amitriptyline,10057320,Venous insufficiency,2,920,2,9218,10.0,0.999403,0.0021692,10.0,1
3355,Diclofenac,704,Amitriptyline,10034576,Peripheral ischaemia,1,921,4,9216,2.5,1.1175,0.0010846,2.5,1
3355,Diclofenac,704,Amitriptyline,10037912,Raynaud's phenomenon,1,921,4,9216,2.5,1.1175,0.0010846,2.5,1
3355,Diclofenac,704,Amitriptyline,10005746,Blood pressure fluctuation,1,921,5,9215,2.0,1.0949,0.0010846,2.0,1
3355,Diclofenac,704,Amitriptyline,10051128,Blood pressure inadequately controlled,1,921,4,9216,2.5,1.1175,0.0010846,2.5,1
3355,Diclofenac,704,Amitriptyline,10009192,Circulatory collapse,2,920,17,9203,1.17647,0.746747,0.0021692,1.17647,1
3355,Diclofenac,704,Amitriptyline,10021138,Hypovolaemic shock,1,921,4,9216,2.5,1.1175,0.0010846,2.5,1
3355,Diclofenac,704,Amitriptyline,10040560,Shock,5,917,16,9204,3.125,0.511182,0.00542299,3.125,1
3355,Diclofenac,704,Amitriptyline,10021097,Hypotension,20,902,105,9115,1.90476,0.241518,0.021692,1.90476,1
3355,Diclofenac,704,Amitriptyline,10031127,Orthostatic hypotension,4,918,12,9208,3.33333,0.576316,0.00433839,3.33333,1
3355,Diclofenac,704,Amitriptyline,10061169,Embolism,1,921,6,9214,1.66667,1.07957,0.0010846,1.66667,1
3355,Diclofenac,704,Amitriptyline,10043607,Thrombosis,2,920,35,9185,0.571429,0.726208,0.0021692,0.571429,0
3355,Diclofenac,704,Amitriptyline,10047249,Venous thrombosis,1,921,3,9217,3.33333,1.15418,0.0010846,3.33333,1
3355,Diclofenac,704,Amitriptyline,10051055,Deep vein thrombosis,6,916,44,9176,1.36364,0.433821,0.00650759,1.36364,1
3355,Diclofenac,704,Amitriptyline,10049446,Subclavian vein thrombosis,1,921,2,9218,5.0,1.22426,0.0010846,5.0,1
3355,Diclofenac,704,Amitriptyline,10043570,Thrombophlebitis,1,921,5,9215,2.0,1.0949,0.0010846,2.0,1
3355,Diclofenac,704,Amitriptyline,10043595,Thrombophlebitis superficial,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10047195,Vena cava thrombosis,1,921,2,9218,5.0,1.22426,0.0010846,5.0,1
3355,Diclofenac,704,Amitriptyline,10047184,Vein disorder,2,920,1,9219,20.0,1.22426,0.0021692,20.0,1
3355,Diclofenac,704,Amitriptyline,10034636,Peripheral vascular disorder,2,920,2,9218,10.0,0.999403,0.0021692,10.0,1
3355,Diclofenac,704,Amitriptyline,10061636,Angiodysplasia,1,921,2,9218,5.0,1.22426,0.0010846,5.0,1
3355,Diclofenac,704,Amitriptyline,10018852,Haematoma,3,919,18,9202,1.66667,0.622652,0.0032538,1.66667,1
3355,Diclofenac,704,Amitriptyline,10055798,Haemorrhage,9,913,57,9163,1.57895,0.357018,0.00976139,1.57895,1
3355,Diclofenac,704,Amitriptyline,10020802,Hypertensive crisis,2,920,10,9210,2.0,0.773826,0.0021692,2.0,1
3355,Diclofenac,704,Amitriptyline,10015488,Essential hypertension,2,920,5,9215,4.0,0.835947,0.0021692,4.0,1
3355,Diclofenac,704,Amitriptyline,10020772,Hypertension,20,902,121,9099,1.65289,0.238896,0.021692,1.65289,1
3355,Diclofenac,704,Amitriptyline,10046996,Varicose vein,2,920,2,9218,10.0,0.999403,0.0021692,10.0,1
3355,Diclofenac,704,Amitriptyline,10069802,Device related sepsis,1,921,2,9218,5.0,1.22426,0.0010846,5.0,1
3355,Diclofenac,704,Amitriptyline,10072005,Spinal pain,2,920,3,9217,6.66667,0.912217,0.0021692,6.66667,1
3355,Diclofenac,704,Amitriptyline,10072268,Drug-induced liver injury,3,919,2,9218,15.0,0.912217,0.0032538,15.0,1
3355,Diclofenac,704,Amitriptyline,10070863,Toxicity to various agents,13,909,42,9178,3.09524,0.315499,0.0140998,3.09524,1
3355,Diclofenac,704,Amitriptyline,10069689,Spinal column injury,1,921,2,9218,5.0,1.22426,0.0010846,5.0,1
3355,Diclofenac,704,Amitriptyline,10071229,Procedural haemorrhage,1,921,4,9216,2.5,1.1175,0.0010846,2.5,1
3355,Diclofenac,704,Amitriptyline,10064658,Osteonecrosis of jaw,7,915,17,9203,4.11765,0.447758,0.00759219,4.11765,1
3355,Diclofenac,704,Amitriptyline,10069826,Inflammatory marker increased,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10022052,Injection site bruising,4,918,25,9195,1.6,0.537408,0.00433839,1.6,1
3355,Diclofenac,704,Amitriptyline,10054236,Clostridium difficile infection,1,921,6,9214,1.66667,1.07957,0.0010846,1.66667,1
3355,Diclofenac,704,Amitriptyline,10051076,Prescribed overdose,1,921,7,9213,1.42857,1.06849,0.0010846,1.42857,1
3355,Diclofenac,704,Amitriptyline,10014720,Endometrial adenocarcinoma,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10074061,Large intestinal stenosis,1,921,1,9219,10.0,1.41379,0.0010846,10.0,1
3355,Diclofenac,704,Amitriptyline,10074170,Candida infection,3,919,4,9216,7.5,0.762981,0.0032538,7.5,1
32937,Paroxetine,8356,Piroxicam,10002034,Anaemia,2,87,7,883,2.85714,0.794039,0.0224719,2.85714,1
32937,Paroxetine,8356,Piroxicam,10014080,Ecchymosis,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10013442,Disseminated intravascular coagulation,1,88,3,887,3.33333,1.14934,0.011236,3.33333,1
32937,Paroxetine,8356,Piroxicam,10037549,Purpura,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10020578,Hyperbilirubinaemia,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10050245,Autoimmune thrombocytopenia,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10043554,Thrombocytopenia,2,87,4,886,5.0,0.85886,0.0224719,5.0,1
32937,Paroxetine,8356,Piroxicam,10024384,Leukopenia,2,87,6,884,3.33333,0.808893,0.0224719,3.33333,1
32937,Paroxetine,8356,Piroxicam,10016288,Febrile neutropenia,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10029354,Neutropenia,2,87,5,885,4.0,0.829241,0.0224719,4.0,1
32937,Paroxetine,8356,Piroxicam,10003119,Arrhythmia,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10049765,Bradyarrhythmia,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10006093,Bradycardia,3,86,7,883,4.28571,0.681051,0.0337079,4.28571,1
32937,Paroxetine,8356,Piroxicam,10043071,Tachycardia,3,86,8,882,3.75,0.667813,0.0337079,3.75,1
32937,Paroxetine,8356,Piroxicam,10003658,Atrial fibrillation,2,87,10,880,2.0,0.766577,0.0224719,2.0,1
32937,Paroxetine,8356,Piroxicam,10040639,Sick sinus syndrome,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10042604,Supraventricular tachycardia,2,87,2,888,10.0,0.993801,0.0224719,10.0,1
32937,Paroxetine,8356,Piroxicam,10061024,Cardiac disorder,1,88,4,886,2.5,1.11249,0.011236,2.5,1
32937,Paroxetine,8356,Piroxicam,10013573,Dizziness,4,85,15,875,2.66667,0.55164,0.0449438,2.66667,1
32937,Paroxetine,8356,Piroxicam,10033557,Palpitations,2,87,6,884,3.33333,0.808893,0.0224719,3.33333,1
32937,Paroxetine,8356,Piroxicam,10013968,Dyspnoea,4,85,29,861,1.37931,0.521654,0.0449438,1.37931,1
32937,Paroxetine,8356,Piroxicam,10013971,Dyspnoea exertional,1,88,3,887,3.33333,1.14934,0.011236,3.33333,1
32937,Paroxetine,8356,Piroxicam,10011078,Coronary artery disease,2,87,6,884,3.33333,0.808893,0.0224719,3.33333,1
32937,Paroxetine,8356,Piroxicam,10000891,Acute myocardial infarction,1,88,3,887,3.33333,1.14934,0.011236,3.33333,1
32937,Paroxetine,8356,Piroxicam,10002383,Angina pectoris,1,88,3,887,3.33333,1.14934,0.011236,3.33333,1
32937,Paroxetine,8356,Piroxicam,10008479,Chest pain,3,86,9,881,3.33333,0.657332,0.0337079,3.33333,1
32937,Paroxetine,8356,Piroxicam,10028596,Myocardial infarction,2,87,19,871,1.05263,0.735032,0.0224719,1.05263,1
32937,Paroxetine,8356,Piroxicam,10030124,Oedema peripheral,2,87,10,880,2.0,0.766577,0.0224719,2.0,1
32937,Paroxetine,8356,Piroxicam,10007559,Cardiac failure congestive,5,84,8,882,6.25,0.559143,0.0561798,6.25,1
32937,Paroxetine,8356,Piroxicam,10037423,Pulmonary oedema,1,88,4,886,2.5,1.11249,0.011236,2.5,1
32937,Paroxetine,8356,Piroxicam,10034474,Pericardial effusion,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10011878,Deafness,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10047340,Vertigo,1,88,6,884,1.66667,1.07439,0.011236,1.66667,1
32937,Paroxetine,8356,Piroxicam,10012601,Diabetes mellitus,6,83,4,886,15.0,0.635852,0.0674157,15.0,1
32937,Paroxetine,8356,Piroxicam,10012607,Diabetes mellitus inadequate control,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10067585,Type 2 diabetes mellitus,4,85,2,888,20.0,0.85886,0.0449438,20.0,1
32937,Paroxetine,8356,Piroxicam,10020635,Hyperglycaemia,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10020993,Hypoglycaemia,3,86,8,882,3.75,0.667813,0.0337079,3.75,1
32937,Paroxetine,8356,Piroxicam,10007739,Cataract,2,87,4,886,5.0,0.85886,0.0224719,5.0,1
32937,Paroxetine,8356,Piroxicam,10047513,Vision blurred,1,88,2,888,5.0,1.21969,0.011236,5.0,1
32937,Paroxetine,8356,Piroxicam,10033645,Pancreatitis,1,88,7,883,1.42857,1.06325,0.011236,1.42857,1
32937,Paroxetine,8356,Piroxicam,10056819,Gastric disorder,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10017944,Gastrointestinal disorder,2,87,3,887,6.66667,0.906076,0.0224719,6.66667,1
32937,Paroxetine,8356,Piroxicam,10017955,Gastrointestinal haemorrhage,4,85,1,889,40.0,1.11249,0.0449438,40.0,1
32937,Paroxetine,8356,Piroxicam,10017888,Gastroenteritis,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10009900,Colitis ulcerative,1,88,3,887,3.33333,1.14934,0.011236,3.33333,1
32937,Paroxetine,8356,Piroxicam,10017853,Gastritis,3,86,1,889,30.0,1.14934,0.0337079,30.0,1
32937,Paroxetine,8356,Piroxicam,10012735,Diarrhoea,1,88,23,867,0.434783,1.01544,0.011236,0.434783,0
32937,Paroxetine,8356,Piroxicam,10010774,Constipation,1,88,8,882,1.25,1.05482,0.011236,1.25,1
32937,Paroxetine,8356,Piroxicam,10017885,Gastrooesophageal reflux disease,2,87,6,884,3.33333,0.808893,0.0224719,3.33333,1
32937,Paroxetine,8356,Piroxicam,10000060,Abdominal distension,3,86,4,886,7.5,0.755628,0.0337079,7.5,1
32937,Paroxetine,8356,Piroxicam,10000081,Abdominal pain,2,87,9,881,2.22222,0.77379,0.0224719,2.22222,1
32937,Paroxetine,8356,Piroxicam,10000087,Abdominal pain upper,1,88,13,877,0.769231,1.03178,0.011236,0.769231,0
32937,Paroxetine,8356,Piroxicam,10013950,Dysphagia,1,88,3,887,3.33333,1.14934,0.011236,3.33333,1
32937,Paroxetine,8356,Piroxicam,10016092,Faecal incontinence,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10028813,Nausea,2,87,30,860,0.666667,0.721785,0.0224719,0.666667,0
32937,Paroxetine,8356,Piroxicam,10047700,Vomiting,1,88,27,863,0.37037,1.01226,0.011236,0.37037,0
32937,Paroxetine,8356,Piroxicam,10022687,Intestinal obstruction,2,87,2,888,10.0,0.993801,0.0224719,10.0,1
32937,Paroxetine,8356,Piroxicam,10030963,Oral candidiasis,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10043521,Throat irritation,1,88,2,888,5.0,1.21969,0.011236,5.0,1
32937,Paroxetine,8356,Piroxicam,10057371,Hypoaesthesia oral,3,86,1,889,30.0,1.14934,0.0337079,30.0,1
32937,Paroxetine,8356,Piroxicam,10013911,Dysgeusia,1,88,4,886,2.5,1.11249,0.011236,2.5,1
32937,Paroxetine,8356,Piroxicam,10029282,Neuroleptic malignant syndrome,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10037660,Pyrexia,3,86,20,870,1.5,0.609076,0.0337079,1.5,1
32937,Paroxetine,8356,Piroxicam,10011906,Death,1,88,34,856,0.294118,1.00849,0.011236,0.294118,0
32937,Paroxetine,8356,Piroxicam,10003549,Asthenia,1,88,16,874,0.625,1.02476,0.011236,0.625,0
32937,Paroxetine,8356,Piroxicam,10016256,Fatigue,5,84,21,869,2.38095,0.485036,0.0561798,2.38095,1
32937,Paroxetine,8356,Piroxicam,10024264,Lethargy,2,87,3,887,6.66667,0.906076,0.0224719,6.66667,1
32937,Paroxetine,8356,Piroxicam,10025482,Malaise,3,86,15,875,2.0,0.622608,0.0337079,2.0,1
32937,Paroxetine,8356,Piroxicam,10016322,Feeling abnormal,2,87,11,879,1.81818,0.760624,0.0224719,1.81818,1
32937,Paroxetine,8356,Piroxicam,10016334,Feeling hot,1,88,4,886,2.5,1.11249,0.011236,2.5,1
32937,Paroxetine,8356,Piroxicam,10057040,Temperature intolerance,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10017577,Gait disturbance,2,87,9,881,2.22222,0.77379,0.0224719,2.22222,1
32937,Paroxetine,8356,Piroxicam,10010264,Condition aggravated,3,86,11,879,2.72727,0.641781,0.0337079,2.72727,1
32937,Paroxetine,8356,Piroxicam,10016825,Flushing,1,88,10,880,1.0,1.0429,0.011236,1.0,0
32937,Paroxetine,8356,Piroxicam,10049438,General physical health deterioration,1,88,7,883,1.42857,1.06325,0.011236,1.42857,1
32937,Paroxetine,8356,Piroxicam,10060800,Hot flush,1,88,2,888,5.0,1.21969,0.011236,5.0,1
32937,Paroxetine,8356,Piroxicam,10020642,Hyperhidrosis,2,87,4,886,5.0,0.85886,0.0224719,5.0,1
32937,Paroxetine,8356,Piroxicam,10061520,Ill-defined disorder,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10022004,Influenza like illness,1,88,5,885,2.0,1.08979,0.011236,2.0,1
32937,Paroxetine,8356,Piroxicam,10028154,Multi-organ failure,1,88,6,884,1.66667,1.07439,0.011236,1.66667,1
32937,Paroxetine,8356,Piroxicam,10042674,Swelling,3,86,4,886,7.5,0.755628,0.0337079,7.5,1
32937,Paroxetine,8356,Piroxicam,10061218,Inflammation,2,87,2,888,10.0,0.993801,0.0224719,10.0,1
32937,Paroxetine,8356,Piroxicam,10030095,Oedema,3,86,3,887,10.0,0.808893,0.0337079,10.0,1
32937,Paroxetine,8356,Piroxicam,10033371,Pain,4,85,27,863,1.48148,0.524097,0.0449438,1.48148,1
32937,Paroxetine,8356,Piroxicam,10013710,Drug interaction,3,86,13,877,2.30769,0.630791,0.0337079,2.30769,1
32937,Paroxetine,8356,Piroxicam,10013709,Drug ineffective,2,87,41,849,0.487805,0.715563,0.0224719,0.487805,0
32937,Paroxetine,8356,Piroxicam,10013754,Drug withdrawal syndrome,3,86,4,886,7.5,0.755628,0.0337079,7.5,1
32937,Paroxetine,8356,Piroxicam,10021519,Impaired healing,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10008635,Cholestasis,2,87,2,888,10.0,0.993801,0.0224719,10.0,1
32937,Paroxetine,8356,Piroxicam,10024670,Liver disorder,2,87,3,887,6.66667,0.906076,0.0224719,6.66667,1
32937,Paroxetine,8356,Piroxicam,10019670,Hepatic function abnormal,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10000804,Acute hepatic failure,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10019641,Hepatic cirrhosis,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10019668,Hepatic fibrosis,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10019717,Hepatitis,2,87,3,887,6.66667,0.906076,0.0224719,6.66667,1
32937,Paroxetine,8356,Piroxicam,10003553,Asthma,2,87,4,886,5.0,0.85886,0.0224719,5.0,1
32937,Paroxetine,8356,Piroxicam,10013700,Drug hypersensitivity,7,82,8,882,8.75,0.505468,0.0786517,8.75,1
32937,Paroxetine,8356,Piroxicam,10039073,Rheumatoid arthritis,2,87,7,883,2.85714,0.794039,0.0224719,2.85714,1
32937,Paroxetine,8356,Piroxicam,10060945,Bacterial infection,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10031252,Osteomyelitis,3,86,1,889,30.0,1.14934,0.0337079,30.0,1
32937,Paroxetine,8356,Piroxicam,10021789,Infection,4,85,7,883,5.71429,0.616845,0.0449438,5.71429,1
32937,Paroxetine,8356,Piroxicam,10062352,Respiratory tract infection,2,87,2,888,10.0,0.993801,0.0224719,10.0,1
32937,Paroxetine,8356,Piroxicam,10035664,Pneumonia,3,86,12,878,2.5,0.635852,0.0337079,2.5,1
32937,Paroxetine,8356,Piroxicam,10040070,Septic shock,1,88,3,887,3.33333,1.14934,0.011236,3.33333,1
32937,Paroxetine,8356,Piroxicam,10028810,Nasopharyngitis,1,88,8,882,1.25,1.05482,0.011236,1.25,1
32937,Paroxetine,8356,Piroxicam,10040753,Sinusitis,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10046571,Urinary tract infection,2,87,3,887,6.66667,0.906076,0.0224719,6.66667,1
32937,Paroxetine,8356,Piroxicam,10019974,Herpes zoster,2,87,2,888,10.0,0.993801,0.0224719,10.0,1
32937,Paroxetine,8356,Piroxicam,10028200,Multiple fractures,3,86,2,888,15.0,0.906076,0.0337079,15.0,1
32937,Paroxetine,8356,Piroxicam,10060820,Joint injury,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10016667,Fibula fracture,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10016970,Foot fracture,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10020100,Hip fracture,2,87,3,887,6.66667,0.906076,0.0224719,6.66667,1
32937,Paroxetine,8356,Piroxicam,10039117,Rib fracture,2,87,1,889,20.0,1.21969,0.0224719,20.0,1
32937,Paroxetine,8356,Piroxicam,10003399,Arthropod bite,1,88,1,889,10.0,1.40984,0.011236,10.0,1
32937,Paroxetine,8356,Piroxicam,10016173,Fall,10,79,20,870,5.0,0.370999,0.11236,5.0,1
32937,Paroxetine,8356,Piroxicam,10022116,Injury,5,84,12,878,4.16667,0.520551,0.0561798,4.16667,1
32937,Paroxetine,8356,Piroxicam,10039203,Road traffic accident,2,87,2,888,10.0,0.993801,0.0224719,10.0,1
32937,Paroxetine,8356,Piroxicam,10064294,Drug dose omission,1,88,4,886,2.5,1.11249,0.011236,2.5,1
